2013-05-29 15:27:27.480470|INFO    |              |   | TeamSpeak 3 Client 3.0.10.1 (2013-04-04 08:33:04)
2013-05-29 15:50:14.131841|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:50:14.763066|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:50:14.763876|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:50:15.764365|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:50:15.764493|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:50:15.765077|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:50:15.765113|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:50:15.765321|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:50:16.010759|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:50:21.010918|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:50:21.669207|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:50:21.670049|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:50:22.670558|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:50:22.670720|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:50:22.674197|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:50:22.674323|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:50:22.674511|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:50:22.936482|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:50:27.936405|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:50:28.575191|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:50:28.576447|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:50:29.577168|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:50:29.577295|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:50:29.578446|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:50:29.578536|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:50:29.578752|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:50:29.848088|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:50:34.848067|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:50:35.482090|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:50:35.483444|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:50:36.484178|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:50:36.484262|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:50:36.484834|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:50:36.484870|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:50:36.485048|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:50:36.705853|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:50:41.705712|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:50:42.388252|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:50:42.389878|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:50:43.390829|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:50:43.390957|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:50:43.392032|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:50:43.392096|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:50:43.392356|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:50:43.635018|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:50:48.634909|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:50:49.297345|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:50:49.298375|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:50:50.299036|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:50:50.299260|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:50:50.300729|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:50:50.300830|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:50:50.301038|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:50:50.537160|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:50:55.537139|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:50:56.202521|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:50:56.203875|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:50:57.204564|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:50:57.204691|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:50:57.205791|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:50:57.205854|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:50:57.206153|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:50:57.432851|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:51:02.433415|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:51:03.110482|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:51:03.111653|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:51:04.112273|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:51:04.112430|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:51:04.114118|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:51:04.114217|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:51:04.114554|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:51:04.350184|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:51:09.350172|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:51:10.017546|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:51:10.018885|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:51:11.019622|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:51:11.019755|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:51:11.020847|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:51:11.020932|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:51:11.021103|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:51:11.274493|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:51:16.274515|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:51:16.925021|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:51:16.926939|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:51:17.927552|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:51:17.927653|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:51:17.928395|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:51:17.928434|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:51:17.928636|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:51:18.149143|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:51:23.149078|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:51:23.831616|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:51:23.832997|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:51:24.833751|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:51:24.833866|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:51:24.834531|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:51:24.834581|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:51:24.834766|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:51:25.064673|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:51:30.064852|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:51:30.738282|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:51:30.739089|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:51:31.739530|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:51:31.739641|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:51:31.740741|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:51:31.740807|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:51:31.740959|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:51:32.090550|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:51:37.090434|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:51:37.744911|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:51:37.746431|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:51:38.747134|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:51:38.747251|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:51:38.747914|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:51:38.747956|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:51:38.748119|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:51:38.997250|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:51:43.997195|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:51:44.651645|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:51:44.652525|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:51:45.654091|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:51:45.654209|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:51:45.654801|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:51:45.654837|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:51:45.655037|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:51:45.874677|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:51:50.874980|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:51:51.559392|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:51:51.560744|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:51:52.561448|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:51:52.561542|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:51:52.562114|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:51:52.562148|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:51:52.562331|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:51:52.854123|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:51:57.853914|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:51:58.464534|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:51:58.465923|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:51:59.466652|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:51:59.466806|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:51:59.467945|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:51:59.467980|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:51:59.468196|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:51:59.700226|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:52:04.700158|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:52:05.371173|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:52:05.372466|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:52:06.373226|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:52:06.373313|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:52:06.373926|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:52:06.373969|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:52:06.374131|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:52:06.595776|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:52:11.595690|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:52:12.280821|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:52:12.281852|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:52:13.282307|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:52:13.282419|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:52:13.283373|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:52:13.283440|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:52:13.283646|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:52:13.515177|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:52:18.515152|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:52:19.184997|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:52:19.186415|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:52:20.188850|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:52:20.188962|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:52:20.189575|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:52:20.189610|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:52:20.189819|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:52:20.430395|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:52:25.430320|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:52:26.091436|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:52:26.092304|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:52:27.092783|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:52:27.092894|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:52:27.093505|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:52:27.093543|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:52:27.093714|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:52:27.318491|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:52:32.318444|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:52:32.999230|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:52:33.000287|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:52:34.055800|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:52:34.055892|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:52:34.056608|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:52:34.056641|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:52:34.056753|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:52:34.310776|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:52:39.310669|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:52:40.008751|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:52:40.010099|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:52:41.010796|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:52:41.010892|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:52:41.011647|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:52:41.011686|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:52:41.011942|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:52:41.252138|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:52:46.252051|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:52:46.914591|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:52:46.915815|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:52:47.916460|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:52:47.916601|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:52:47.917327|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:52:47.917368|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:52:47.917542|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:52:48.276082|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:52:53.279656|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:52:53.921475|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:52:53.922565|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:52:54.923167|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:52:54.923298|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:52:54.923954|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:52:54.923986|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:52:54.924179|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:52:55.167315|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:53:00.172979|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:53:00.828038|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:53:00.829956|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:53:01.831564|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:53:01.831742|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:53:01.832862|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:53:01.832925|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:53:01.833178|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:53:02.092510|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:53:07.092442|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:53:07.736193|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:53:07.737788|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:53:08.738504|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:53:08.738613|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:53:08.739537|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:53:08.739588|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:53:08.739732|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:53:08.975093|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:53:13.975049|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:53:14.758643|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:53:14.759582|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:53:15.760078|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:53:15.760210|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:53:15.761367|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:53:15.761430|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:53:15.761740|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:53:15.990837|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:53:20.990756|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:53:21.650325|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:53:21.651487|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:53:22.652082|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:53:22.652209|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:53:22.653353|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:53:22.653416|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:53:22.653653|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:53:22.915893|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:53:27.915827|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:53:28.556816|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:53:28.557840|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:53:29.558447|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:53:29.558599|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:53:29.560028|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:53:29.560122|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
2013-05-29 15:53:29.560343|INFO    |              |   | DNS resolve successful, "blacklist.teamspeak.com"=176.9.148.78
2013-05-29 15:53:29.782060|INFO    |ClientUI      |  1| Connect status: Connecting
2013-05-29 15:53:34.782956|INFO    |ClientUI      |   | Blacklist check timeout
2013-05-29 15:53:35.468855|INFO    |ClientUI      |  1| Connect status: Disconnected
2013-05-29 15:53:35.469964|INFO    |ClientUI      |  1| Failed to connect to server, want autoreconnect = 1
2013-05-29 15:53:36.470572|INFO    |ClientUI      |  1| Autoreconnecting
2013-05-29 15:53:36.470669|INFO    |ClientUI      |  1| Connect to server: 62.210.250.140
2013-05-29 15:53:36.471559|INFO    |ClientUI      |  1| Blacklist check ok
2013-05-29 15:53:36.471610|INFO    |ClientUI      |  1| Initiating connection: 62.210.250.140:36395 62.210.250.140
